,0,1,2
0,0.0,144,127
1,0.0,144,0
2,0.004259586334228516,144,127
3,0.003988981246948242,144,0
4,0.004305601119995117,224,21
5,3.786635398864746,224,22
6,0.0,224,38
7,3.929020404815674,224,40
8,0.0012311935424804688,224,56
9,0.35022521018981934,224,58
10,0.0,224,74
11,0.14215660095214844,224,76
12,0.0,224,92
13,0.16049671173095703,224,94
14,0.0009837150573730469,224,110
15,0.16489148139953613,224,112
16,0.002352476119995117,224,126
17,0.19728779792785645,224,125
18,0.0,224,123
19,0.18778562545776367,224,122
20,0.0,224,119
21,0.16221380233764648,224,118
22,0.0,224,114
23,0.04778242111206055,224,113
24,0.23363590240478516,224,111
25,0.0,224,104
26,0.16122078895568848,224,103
27,0.0,224,95
28,0.12352728843688965,224,94
29,0.0040090084075927734,224,88
30,0.15642881393432617,224,87
31,0.0,224,83
32,0.1495511531829834,224,82
33,0.0,224,78
34,0.2503337860107422,224,77
35,0.0,224,70
36,0.2606666088104248,224,69
37,0.0,224,61
38,0.38092494010925293,224,60
39,0.0,224,51
40,0.27216601371765137,224,50
41,0.003988742828369141,224,44
42,0.3645009994506836,224,43
43,0.0,224,30
44,0.4218721389770508,224,29
45,0.0,224,13
46,0.3062257766723633,224,11
47,0.0,224,1
48,0.2645292282104492,224,0
49,0.0,144,127
50,0.0,144,0
51,0.7359621524810791,224,1
52,0.0,224,17
53,0.1999664306640625,224,19
54,0.0,224,28
55,0.15905523300170898,224,29
56,0.0,224,32
57,0.2283017635345459,224,33
58,0.0,224,40
59,0.16910910606384277,224,41
60,0.0,224,46
61,0.16198277473449707,224,47
62,0.0,224,51
63,0.1699848175048828,224,52
64,0.008026599884033203,144,127
65,0.0,144,0
66,0.0,224,55
67,0.17040419578552246,224,56
68,0.0,224,61
69,0.16854119300842285,224,62
70,0.0005950927734375,224,73
71,0.16262578964233398,224,74
72,0.0,224,82
73,0.1438312530517578,224,83
74,0.0,224,88
75,0.11566686630249023,224,89
76,0.0,224,93
77,0.16457033157348633,224,94
78,0.0,144,127
79,0.0,144,0
80,0.0,224,94
81,3.941328287124634,224,93
82,0.0,224,77
83,3.9452157020568848,224,75
84,0.0,224,59
85,0.28163933753967285,224,57
86,0.0,224,40
87,0.14676260948181152,224,38
88,0.0,224,22
89,0.15319299697875977,224,20
90,0.0,224,4
91,0.14415478706359863,224,2
92,0.0,144,127
93,0.0,144,0
94,0.8133847713470459,224,1
95,0.0,224,17
96,0.16962027549743652,224,19
97,0.0,224,35
98,0.19571328163146973,224,36
99,0.0,224,35
100,0.16501069068908691,224,34
101,0.0,224,26
102,0.12882328033447266,224,25
103,0.0,224,14
104,0.14783048629760742,224,13
105,0.0,144,127
106,0.0,144,0
107,0.0,144,127
108,0.008061408996582031,144,0
109,0.0,144,127
110,0.0,144,0
111,0.0,144,127
112,0.0,144,0
113,3.2733874320983887,224,1
114,0.0,224,17
115,0.18825054168701172,224,17
116,0.0,224,33
117,0.18021750450134277,224,35
118,0.0,224,45
119,0.13561224937438965,224,46
120,0.0,224,57
121,0.1534748077392578,224,58
122,0.0,224,64
123,0.1688518524169922,224,65
124,0.0,224,67
125,0.1748661994934082,224,66
126,0.0,224,62
127,0.16075992584228516,224,61
128,0.0,224,50
129,0.16242170333862305,224,49
130,0.0,224,43
131,0.16704368591308594,224,42
132,0.0,176,66
133,0.19812703132629395,176,66
134,0.0010046958923339844,176,66
135,0.03602242469787598,176,66
136,0.06030464172363281,176,66
137,0.0420374870300293,176,66
138,0.0640871524810791,176,66
139,0.04807162284851074,176,66
140,0.07722163200378418,176,66
141,0.046254873275756836,176,66
142,0.06102442741394043,176,66
143,0.03911113739013672,176,66
144,0.06100749969482422,176,66
145,0.0559084415435791,176,66
146,0.07834053039550781,176,66
147,0.05124688148498535,176,66
148,0.05612969398498535,176,66
149,0.03988385200500488,176,66
150,0.07069945335388184,176,66
151,0.048078060150146484,176,66
152,0.061049699783325195,176,66
153,0.038912296295166016,176,66
154,0.07013177871704102,176,66
155,0.0473175048828125,176,66
156,0.048163652420043945,176,66
157,0.06301331520080566,176,66
158,0.07135176658630371,176,66
159,0.08275461196899414,176,66
160,0.03688383102416992,176,66
161,0.6073920726776123,176,66
162,0.0,176,66
163,0.05736041069030762,176,66
164,0.06100630760192871,176,66
165,0.04704093933105469,176,66
166,0.062218427658081055,176,66
167,0.06258249282836914,176,66
168,0.06313252449035645,176,66
169,0.04685616493225098,176,66
170,0.0710608959197998,176,66
171,0.05319333076477051,176,66
172,0.06403541564941406,176,66
173,0.03778886795043945,176,2
174,0.0712740421295166,176,2
175,0.07688140869140625,176,2
176,0.04612135887145996,176,2
177,0.045809030532836914,176,2
178,0.02901172637939453,176,2
179,0.03740882873535156,176,2
180,0.07414722442626953,176,2
181,0.04774308204650879,176,2
182,0.06108522415161133,176,2
183,0.06078457832336426,176,2
184,0.047971487045288086,176,2
185,0.047084808349609375,176,2
186,0.03613400459289551,176,2
187,0.05707573890686035,176,2
188,0.07647395133972168,176,2
189,0.07653212547302246,176,2
190,0.037093162536621094,176,2
191,0.040418386459350586,176,2
192,0.09262394905090332,176,2
193,0.062299489974975586,176,2
194,0.061712026596069336,176,2
195,0.06266474723815918,176,2
196,0.037129878997802734,176,2
197,0.0634617805480957,176,2
198,0.05508565902709961,176,2
199,0.06432127952575684,176,2
200,0.061182260513305664,176,2
201,0.09094619750976562,176,2
202,0.06220078468322754,176,2
203,0.04608154296875,176,2
204,0.060826778411865234,176,2
205,0.07809281349182129,176,2
206,0.04561614990234375,176,2
207,0.06246590614318848,176,2
208,0.04624748229980469,176,2
209,0.3039214611053467,176,2
210,0.0010039806365966797,176,2
211,0.09459805488586426,176,2
212,0.052248239517211914,176,2
213,0.11731934547424316,176,2
214,0.0,176,2
215,0.07861018180847168,176,2
216,0.06147146224975586,176,2
217,0.06158852577209473,176,2
218,0.06307673454284668,176,2
219,0.0679471492767334,176,66
220,0.0558009147644043,176,66
221,0.07832765579223633,176,66
222,0.06669139862060547,176,66
223,0.0566561222076416,176,66
224,0.06176257133483887,176,66
225,0.05097079277038574,176,66
226,0.0738224983215332,176,66
227,0.14942359924316406,176,66
228,0.0010077953338623047,176,66
229,0.025313377380371094,176,66
230,0.0813744068145752,176,66
231,0.0961763858795166,176,66
232,0.30544543266296387,176,66
233,0.0010042190551757812,176,66
234,0.07768654823303223,176,66
235,0.025005340576171875,176,66
236,0.053705692291259766,176,66
237,0.03768134117126465,176,66
238,0.033776044845581055,176,66
239,0.050370216369628906,176,66
240,0.032079219818115234,176,66
241,0.07852554321289062,176,66
242,0.04676032066345215,176,66
243,0.06181597709655762,176,66
244,0.0506291389465332,176,66
245,0.14125609397888184,176,66
246,0.001024007797241211,176,66
247,0.037778615951538086,176,66
248,0.0841071605682373,176,66
249,0.05241990089416504,176,66
250,0.07217526435852051,176,66
251,0.09263777732849121,176,66
252,0.07860493659973145,176,66
253,0.03696727752685547,176,66
254,0.07111167907714844,176,66
255,0.04709124565124512,176,66
256,0.06412887573242188,176,66
257,0.08330225944519043,176,2
258,0.061551809310913086,176,2
259,0.058687448501586914,176,2
260,0.051138877868652344,176,2
261,0.06143689155578613,176,2
262,0.062395572662353516,176,2
263,0.2369837760925293,176,2
264,0.0010068416595458984,176,2
265,0.04538249969482422,176,2
266,0.05955791473388672,176,2
267,0.11006307601928711,176,2
268,0.0010228157043457031,176,2
269,0.2161853313446045,176,2
270,0.0010075569152832031,176,2
271,0.09117460250854492,176,2
272,0.09441685676574707,176,2
273,0.21663904190063477,176,2
274,0.0010068416595458984,176,2
275,0.14850950241088867,176,2
276,0.0010113716125488281,176,2
277,0.08315157890319824,176,66
278,0.1083531379699707,176,66
279,0.0,176,66
280,0.06412625312805176,176,66
281,0.0766744613647461,176,66
282,0.09283804893493652,176,66
283,0.06308579444885254,176,66
284,0.06792664527893066,176,66
285,0.10215640068054199,176,66
286,0.0006759166717529297,176,66
287,0.07854080200195312,176,66
288,0.05321645736694336,176,66
289,0.0839388370513916,176,66
290,0.09449410438537598,176,66
291,0.08839178085327148,176,66
292,0.06549930572509766,176,66
293,0.03402090072631836,176,66
294,0.04423403739929199,176,66
295,0.09275507926940918,176,66
296,0.07887482643127441,176,66
297,0.04825925827026367,176,66
298,1.2529335021972656,176,2
299,0.0008721351623535156,176,2
300,0.046540021896362305,176,2
301,0.12472677230834961,176,2
302,0.0,176,2
303,0.05706620216369629,176,2
304,0.016614913940429688,176,2
305,0.03722381591796875,176,2
306,0.1069793701171875,176,2
307,0.0,176,2
308,0.10905098915100098,176,2
309,0.0010230541229248047,176,2
310,0.07684993743896484,176,2
311,0.07824993133544922,176,2
312,0.10871005058288574,176,2
313,0.0010061264038085938,176,2
314,0.06079268455505371,176,2
315,0.07907533645629883,176,2
316,0.05251717567443848,176,2
317,0.05602741241455078,176,66
318,0.07888531684875488,176,66
319,0.0632789134979248,176,66
320,0.03710603713989258,176,66
321,0.1032869815826416,176,66
322,0.001004934310913086,176,66
323,0.07701373100280762,176,66
324,0.061432600021362305,176,66
325,0.06189298629760742,176,66
326,0.06171607971191406,176,66
327,0.05614018440246582,176,66
328,0.06808161735534668,176,66
329,0.038175344467163086,176,66
330,0.0868215560913086,176,66
331,0.10943603515625,176,66
332,0.0009598731994628906,176,66
333,0.10637140274047852,176,66
334,0.0,176,66
335,0.15874552726745605,176,66
336,0.0010099411010742188,176,66
337,0.10394573211669922,176,66
338,0.0010077953338623047,176,2
339,0.05526375770568848,176,2
340,0.06257796287536621,176,2
341,0.0618748664855957,176,2
342,0.1101841926574707,176,2
343,0.0,176,2
344,0.06085205078125,176,2
345,0.09200572967529297,176,2
346,0.06188535690307617,176,2
347,0.046570539474487305,176,2
348,0.09209942817687988,176,2
349,0.14647173881530762,176,2
350,0.0016033649444580078,176,2
351,0.09269189834594727,176,2
